"Country","Variable","Score","isOpen","aExists","bAvailable","cMachineReadable","dBulk","eFree","fLicense","gUpdated","hSustainable","iDiscoverable","jLinked","aAgencyResponsible","aNotHeld","aThirdPartyMandate","aDetails","bURL","bThirdParty","cURL","cFormats","cNotAvailable","cAdditional","dURL","dNotes","ePolicy","eURL","fLicense","fURL","gLastUpdated","gChecked","gFrequency","hNotes","iNotes","jDocumentation","jExample"
"US","ODB.2013.D5","95","1","5","10","15","15","15","15","10","5","5","0","Office of Management and Budget","0","0","","Current Budget – http://www.whitehouse.gov/omb/budget/
Machine Readable Data + Historical Tables – http://www.whitehouse.gov/omb/budget/Historicals","No.","(1) http://www.whitehouse.gov/omb/budget/Historicals
(2) http://www.whitehouse.gov/omb/budget/Appendix","xls, xml","0","""Historical Tables provides data on budget receipts, outlays, surpluses or deficits, Federal debt, and Federal employment over an extended time period, generally from 1940 or earlier to 2015 or 2019."" They can be downloaded as one big .zip or in about 60 single xls files focussed on different aspects. (1)

The appendix (2) is available in several formats, including xml.","http://www.whitehouse.gov/sites/default/files/omb/budget/fy2015/assets/hist.zip

(on: http://www.whitehouse.gov/omb/budget/Historicals)","","Free","","CC BY 3.0","http://www.whitehouse.gov/copyright","3/1/2014","9/20/2014","Budget is published each year in march, a mid-session review is published in July (1). The information on the date of the datasets itself is difficult to find, I used the blog as an indicator, as there is no RSS feed for the /Historicals site.

(1) http://www.whitehouse.gov/blog/2014/07/11/mid-session-review-2015","Very sustainable, if one considers the historical data published and updated/transposed each year, and the different formats (xls + xml).","G: 'federal budget us'","0","0"
"US","ODB.2013.D6","95","1","5","10","15","15","15","15","10","5","5","0","Office of Management and Budget","0","0","","Single searchable website, accessible to the public at no cost – http://usaspending.gov/","No.","http://usaspending.gov/data","csv, tsv, xml, atom","0","Multiple drop-downs, selecting agency, states, date after etc.","http://usaspending.gov/data","If one waits very long, one can download all desired data. However, this can mean several hours! When trying to download _all_ data, (Award Type: PrimeAward; Spending Type: Contracts; Detail Level: Basic; Agency: All; Fiscal Year: 2014; Awardee State: All; 
Place of Performance State: All; File Type: CSV; Records from all time), no data was shown as available.","Free.","","No copyright, as it's federal data. However, there are limitations on the data provided by Dun & Bradstreet - it may not be used in any way. Also, harvesting and spidering of the site is not allowed.","http://usaspending.gov/disclaimer","9/19/2014","9/20/2014","daily, as it appears","Has been published regularly since 2007, data ranges back until 2000.","G: 'US spending data'","0","0"
"US","ODB.2013.D7","15","0","5","10","0","0","0","0","0","0","0","0","Not available on a national level.","0","0","Citing the OKF Open Data Index: ""In the US, corporate registration happens at the state level. The timeliness, availability, and licensing of this data varies among all 50 states. There is no federal dataset that contains all corporate registrations. It would be possible to create a unified open registry for all US corporations (even if only via aggregation from state ones) but this does not exist at this time.""

Web Index Researcher: ""I had a short Twitter-conversation with OpenCorporates and confirmed that there is still no dataset on a national level.""","Example California: http://kepler.sos.ca.gov/
Example New York: http://www.dos.ny.gov/corps/bus_entity_search.html","Yes: https://opencorporates.com","0","0","All the services on the two examples are per-search.","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"US","ODB.2013.D8","100","1","5","10","15","15","15","15","10","5","5","5","Office of the Law Revision Counsel
(Provision: US Government Printing Office)","0","0","","http://uscode.house.gov
http://www.gpo.gov/fdsys/browse/collection.action?collectionCode=STATUTE
http://www.gpo.gov/fdsys/browse/collectionCfr.action?selectedYearFrom=2014&go=Go","No.","http://www.gpo.gov/fdsys/bulkdata/CFR/2014","xml","0","","http://www.gpo.gov/fdsys/bulkdata","","Free","","Public Domain","http://www.gpo.gov/help/index.html#about_fdsys2.htm","7/1/2014","9/20/2014","Depending on the legislative field - this example (CODE OF FEDERAL REGULATIONS (ANNUAL EDITION)) is published in quarters.","Very sustainable through mission. Permanent access to gov servers shall be granted (1)

(1) http://www.gpo.gov/help/index.html#about_fdsys2.htm","G: 'country laws united states'","http://www.gpo.gov/fdsys/browse/collectionCfr.action?selectedYearFrom=2014&go=Go","http://www.gpo.gov/fdsys/pkg/CFR-2014-title1-vol1/xml/CFR-2014-title1-vol1-part8.xml"
"US","ODB.2013.D9","95","1","5","10","15","15","15","15","10","5","5","0","There is not data on the national level, however the Washington Metropolitan Area Transit Authority for example has released an API.","0","0","The Bay Area Regional Transport (BART) was one of the first agencies to offer GTFS and GTFS-RT (real-time) and is pretty dedicated in making data available easily (1).
Beyond that, a recent dataset of AMTRAK exists, retrieved by FOI and uploaded to GTFS exchange (2)

(1) http://www.bart.gov/schedules/developers/gtfs
(2) http://www.gtfs-data-exchange.com/meta/5710096743006208","WMATA Developer Portal – http://developer.wmata.com/page","On GTFS Exchange: http://www.gtfs-data-exchange.com/agency/dc-circulator/","http://developer.wmata.com/GTFS_Get_Started
(http://developer.wmata.com/API_Get_Started)","GTFS, (API: REST or JSON)","0","One has to check a box on a site which says one adheres to WMATA's guidelines before being able to download the data. API requires signing up for a key. API delivers real time info and also info on elevators and escalators.","http://developer.wmata.com/GTFS_Get_Started","Essentially the GTFS dataset is bulk. An archive can be found under the GTFS Exchange link (1)

(1) http://www.gtfs-data-exchange.com/agency/dc-circulator/","Free","","Free use for commercial and non-commercial causes, no specific license given. (""the user/developer must enter into this License Agreement, which grants you (Licensee) non-exclusive, limited and revocable rights to download, use, reproduce, and redistribute WMATA’s Transit Data"")","http://developer.wmata.com/page/API_Terms_of_Use","9/17/2014","9/20/2014","Weekly, as can be deducted by the updates on GTFS Exchange","Proper formats (GTFS + API), frequently maintained/updated, long lasting history.","G: 'public transport data washington dc' does only deliver a bit of info, but 'wmata datasets' does it smoothly.","0","0"
"US","ODB.2013.D10","95","1","5","10","15","15","15","15","10","5","5","0","United States Census Bureau","0","0","","US International Trade Data – http://www.census.gov/foreign-trade/data/index.html","No.","http://www.census.gov/foreign-trade/Press-Release/2013pr/aip/related_party/","xls","0","Most recent publication ""U.S. International Trade in Goods and Services (FT900)"" (1; but from 2014-09-04) is more detailed than the example used above.

(1) http://www.census.gov/foreign-trade/Press-Release/current_press_release/","http://www.census.gov/econ/currentdata/dbsearch?program=FTD&startYear=1992&endYear=2014&categories=BOPGS&dataType=BAL&geoLevel=US&adjusted=1&notAdjusted=0&errorData=0","Default page for the ""Economic Indicator Database"", it allows for several file formats, time ranges and other selections. They also feature a new ""Download all data for this report/survey"" function/link.","Free","","Public Domain.","https://ask.census.gov/faq.php?id=5000&faqId=537","5/6/2014","9/20/2014","Quarterly, as far as I can tell.","_The_ stats agency, provide data on a long term perspective, in re-usable formats.","G: 'international trade data us' does it.","0","0"
"US","ODB.2013.D11","100","1","5","10","15","15","15","15","10","5","5","5","US Department of Health & Human Services","0","0","One very comprehensive compilation exists, the Health System Measurement Project (1), which ""brings together trend data on a limited set of key health system measures from multiple data sources to provide a visualizations of the status of the U.S. health system."" It is supposed to be updated every half year. However, the most recent update is from June 2012. 
Also, the Center for Health Statistics exists (2).

(1) https://healthmeasures.aspe.hhs.gov/
(2) http://www.cdc.gov/nchs/","One-Stop Shop for Health OGD – http://www.healthdata.gov/","No.","https://data.medicare.gov/Hospital-Compare/Medicare-hospital-spending-per-patient-Medicare-Sp/5hk7-b79m?
(among: http://www.healthdata.gov/dataset/search/?f[0]=sm_ckan_subjectarea%3AHospital%20Compare)","csv, json, rdf, xls, xlsx, xml","0","""The ""Medicare hospital spending per patient (Medicare Spending per Beneficiary)"" measure shows whether Medicare spends more, less or about the same per Medicare patient treated in a specific hospital, compared to how much Medicare spends per patient nationally."" - Used this as an example. The second link above is a list of (hospital) comparison datasets.","http://www.healthdata.gov/dataset/search/","If one takes the capabilities of this CKAN based portal into account, the links to datasets account for a database or raw equivalent.","Free.","","Appears to be, however, I couldn't find a dedicated license page. The following is as close as I got.","http://www.healthdata.gov/unleashing-power-data-and-innovation-improve-health","7/16/2014","9/20/2014","Quarterly, from what I can tell.","Lots of the data is dedicated to be used, re-used and spread out. Through CKAN the whole info management is rather advanced.","G: 'health data usa' is sufficient.","http://www.healthdata.gov/data/dataset/inpatient-psychiatric-facility-quality-measure-data-%E2%80%93-state","http://hub.healthdata.gov/dataset/inpatient-psychiatric-facility-quality-measure-data-by-state"
"US","ODB.2013.D12","90","1","5","10","15","15","15","15","10","5","0","0","The most important agency is the US Department of Education, however there are more: e.g. Department of Commerce, National Science Foundation, Executive Office of the President (all provide datasets in the ""Education"" category on data.gov)","0","0","It's not that easy to determine the proper dataset, the National Assessment of Educational Progress (NAEP) seems to be the best hit at the survey target.","http://www.nationsreportcard.gov/
http://catalog.data.gov/dataset/2011-national-assessment-of-educational-progress (leads through long paths of irrelevance, until the Nations's report card can be found starting out from this point - the dataset linked is not one, but a website!).","No.","http://www.nationsreportcard.gov/reading_math_g12_2013/#/","xls","0","The link provides an interactive display of the survey's result and also allows downloading data in a unfold menu (summary data tables, custom data tables) at the bottom of the page.","http://nces.ed.gov/nationsreportcard/naepdata/","The data can be downloaded through a step by step selection process. Therefore I am 50/50 if I want to consider this offering ""bulk"". Other possibilities to download data on the main NCES site (1) are strenuous as well, either directing the user through all sorts of menues before offering data, and also subjecting the user to far reaching terms (2). So still in doubt. 'Data Tools' on the Reprot Card site don't help much either, as they lead to a lot of things, but not really quick data accesss. (3)

(1) http://nces.ed.gov/datatools/index.asp?DataToolSectionID=4
(2) http://nces.ed.gov/ncesglobal/data_usage_agreement.asp?link=true
(3) http://www.nationsreportcard.gov/data_tools.aspx","Free.","","Public Domain, as stated in the Help Section of the the NAEP, to which nationsreportcard.gov leads to (1)

http://nces.ed.gov/nationsreportcard/","http://nces.ed.gov/help/","2014-05-14 - according to the NAEP section on NCES under ""Recent Pubulications"" (1)

(1) http://nces.ed.gov/nationsreportcard/","9/20/2014","Annually, or at least parts of it - in this case it was for Mathematics and Reading at Grade 12.","As the agency offers various datasets, also in long-term trend versions, yes. (1) 

(1) http://nces.ed.gov/nationsreportcard/naepdata/","data.gov's tagging system is rather or even highly irrelevant IMHO. A huge number of datasets is tagged as 'education', however the relation is secondary or tertiary. The datasets contain info on the highest degree of a person. Also, a number of datasets referenced on data.gov don't link to datasets, but to websites which cause infinite search loops. Even if one filters by CSV on data.gov, these sites get displayed because a csv file might be hidden deep in their bowels.","0","0"
"US","ODB.2013.D13","95","1","5","10","15","15","15","15","10","5","5","0","The Bureau of Justice Statistics provides the most specific data. However, the data it uses for displaying is actually found on the FBI's site (Crime in the US + National Incident-Based Reporting System).","0","0","Besides the Bureau, a number of other agencies collects and provides data, e.g. the Department of Justice (National Crime Victimization Survey), the Department of Education (Indicators of School Crime and Safety) or the Department of the Interior (United States Crimes Database ).","Yes. A quick search on data.gov for crime provides almost 470 results (1)
Overview by the Bureau of Justice Statistics (2)

(1) https://catalog.data.gov/dataset?q=crime (2014-09-20)
(2) http://www.bjs.gov/index.cfm?ty=dca","No.","http://www.fbi.gov/about-us/cjis/ucr/nibrs/2012/data-tables
http://www.fbi.gov/about-us/cjis/ucr/crime-in-the-u.s/2012/crime-in-the-u.s.-2012/offenses-known-to-law-enforcement/offenses-known-to-law-enforcement","xls","0","Data broken down to numerous aspects, also state summaries.","http://www.icpsr.umich.edu/icpsrweb/NACJD/studies/35035","Very large collection of raw data, can only be processed with specific software such as SAS or SPSS.","Free.","","Public domain.","http://www.justice.gov/legalpolicies","2014-01 - this was the semiannual update on 'Crime in the U.S.' for the first half of 2013. The data of this update was not easy to find, I deducted it from downloading a zip file with all the data in it. The last version on the annual statistics is on 2012, according to the files in the zip from September 2013.","9/20/2014","semiannual updates, main dataset is updated annually.","The data is collected since the 1920s and accompanied by university researchers.","Rather easy via data.gov search on crime. However, the FBI does not publish any direct information on the release of the datasets, neither does the Bureau of Justice Statistics, which only states that the most recent version of a dataset is from 2012.","0","0"
"US","ODB.2013.D14","95","1","5","10","15","15","15","15","10","5","5","0","US Environmental Protection Agency","0","0","Further agencies are such as the National Oceanic and Atmospheric Administration, Department of Commerce or U.S. Geological Survey, Department of the Interior.","EPA's data inventory with most recently released datasets (1)
The EPA's excel sheet with all datasets and their most recent release (2)
EPA's Air Data interface with interactive reportss (3)
Data.gov holds a special category on coastal flooding data (4)

(1) http://www2.epa.gov/open/data-inventory-and-activities
(2) http://www2.epa.gov/sites/production/files/2013-12/usepa-pdl4odp-nov-2013-final.xlsx
(3) http://www.epa.gov/airdata/
(4) https://catalog.data.gov/dataset?vocab_category_all=Coastal+Flooding&_vocab_category_all_limit=0&groups=climate5434&_groups_limit=0","No.","http://aqsdr1.epa.gov/aqsweb/aqstmp/airdata/download_files.html","csv","0","The download site belongs to the airdata site (1), which might not be so apparent. 

(1) http://www.epa.gov/airdata/","http://aqsdr1.epa.gov/aqsweb/aqstmp/airdata/download_files.html","The data is extremely thorough, being offered in daily, yearly and even hourly versions for numerous air quality factors. The format is structured for all the data ranging back to 1990 the same way. Definitely bulk.","Free","","Open Data / Public Domain","http://developer.epa.gov/
http://www.epa.gov/data","6/13/2014","9/20/2014","As mentioned above, even hourly.","Very sustainable, the agency also complies to the presidential order on open data and has a /data site. The EPA also has a open gov/data inventory and an XLSX file with all its datasets. The data is extremely thorough, being offered in daily, yearly and even hourly versions for numerous air quality factors. The format of their data offered for download is structured for all the data ranging back to 1990 the same way. However, small things still can happen, such as the fact that two different versions of the XLSX data file exist on the /data and the /open/data-inventory-and-activities sites. But minor.","Either via data.gov or G 'environmental data U.S.' or just opening epa.gov","0","0"
"US","ODB.2013.D15","95","1","5","10","15","15","15","15","10","5","5","0","Federal Election Commission","0","0","","http://www.fec.gov/pubrec/electionresults.shtml - results by constituency / district for all major national electoral contests","No.","http://www.fec.gov/pubrec/fe2012/federalelections2012.shtml","xls","0","Example elections 2012 here, the entire results of Presidential, Senate and House can be downloaded here.","http://www.fec.gov/pubrec/fe2012/federalelections2012.xls
http://www.fec.gov/pubrec/fe2010/federalelections2010.xls
http://www.fec.gov/pubrec/fe2008/federalelections2008.xls

http://www.fec.gov/finance/disclosure/ftp_download.shtml (x)","The site follows the same scheme for the elections ranging back until 2004.

For other than the election results, the FEC has a new, sophisticated site: http://www.fec.gov/data/DataCatalog.do with csv, xsd, xml and rss feeds on updates.
Also, bulk datasets on the whole election process can be found, such as funding and candidate transparency. (x)","Free","","Public Domain + Open","http://www.fec.gov/open/index.shtml","2013-07 - according to PDF with results (1)

(1) http://www.fec.gov/pubrec/fe2012/federalelections2012.pdf","9/20/2014","On elections: about 7 to 8 months after the federal election, which would be every 4 years.","Very sure. Data is published in an electronic form, the first files from 1982 are PDFs, but fully searchable. The further open gov and data efforts could serve as an example for election commissions in other countries.","G: 'election results US' or enter fec.gov","0","0"
"US","ODB.2013.D16","95","1","5","10","15","15","15","15","10","5","5","0","The most accessible system on awarded contracts appears to be USAspending.gov, run by the Office of Management and Budget.
For contract opportunities it's Federal Business Opportunities (FedBizOpps).","0","0","According to a report by the Congressional Research Service, the Federal government uses a variety fo acquisition systems, including Acquisition Central, Electronic Subcontracting Reporting System (eSRS), Federal Business Opportunities (FedBizOpps), Federal Funding Accountability and Transparency Act (FFATA) Portal, Federal Procurement Data System-Next Generation (FPDS-NG), Federal Awardee Performance and Integrity Information System (FAPIIS), FFATA Sub-Award Reporting System (FSRS), Interagency Contract Directory (ICD), Past Performance Information Retrieval System (PPIRS), System for Award Management (SAM), USAspending.gov, and Wage Determinations On-line (WDOL). This is not exactly easy to cope with if one is mainly looking for some easily accessible datasets. In addition, the report states: ""Over the years, questions have been raised regarding the accuracy, completeness, and timeliness of the contract award data available from FPDS and its successor, FPDS-NG."" (1)

The report features an overview of the acquisition systems on page 8 (2)

(1) L. Elaine Halchin: Transforming Government Acquisition Systems: Overview and Selected Issues, June 2013 - http://fas.org/sgp/crs/misc/R43111.pdf
(2) http://fas.org/sgp/crs/misc/R43111.pdf#8","https://www.fbo.gov/ - Federal Business Opportunities (FedBizOpps): Agencies post contract opportunities for goods or services expected to be higher than $25,000. 

www.usaspending.gov - Federal, including subcontract/subcontractor information on the Federal Funding Accountability and Transparency Act

www.fapiis.gov/fapiis/govt/datareports.jsp - Federal Awardee Performance and Integrity Information System: 
(Data on past performance only available to government officials)

sunshinereview.org/index.php/Proactive_Disclosure - Directory of State’s portals

checkbooknyc.com/contracts_landing/status/A/yeartype/B/year/114 - New York City, United States","No.","http://www.usaspending.gov/data","csv, tsv, xml, atom","0","The data can be downloaded in form of prime awards and sub-awards and allows filtering by agency, fiscal year(*), recipient state, place of performance state, and records submitted since. Also, the spending data can be selected by contracts, grants, loans, direct payments, insurance or other. 'contracts' is the only category directly relevant for our survey. Also the level of detail can be chosen between 'basic' and 'complete'. The amount of entries when selecting all contracts for 2014 with basic infos is very large. I had so slim down the time range to one week in order to retrieve less than 65.000 entries.

(*) Fiscal years start in October 1 and end in September 30, i.e. fiscal year 2014 ends on September 30, 2014.","http://www.usaspending.gov/data","As the data can be downloaded in a ""full"" version, only having to download yearly datasets, but having to select nothing else, this does definitely qualify. The data is raw, a database equivalent.","Free","","Public Domain, except for data included in the datasets by the company D&B (DUNS number) - it cannot be excluded, but is property of D&B (1)","http://www.usaspending.gov/disclaimer","2014-9-18 / 2014-09-20, depending on the data types (sub-awards + prime awards)","9/20/2014","Daily","Yes, the data ranging back to 2000 and a joint effort of agencies to manage the information appear sustainable.","Not so easy, as search terms are not obvious. Actually a search on tenders and procurement in Wikipedia got me to the helpful Congressional Research Service article. On the other hand, data.gov is not so helpful, as 500 datasets exist even when only displaying federal data.","0","0"
"Venezuela","ODB.2013.D1","15","0","5","10","0","0","0","0","0","0","0","0","Data is made available from the public office Instituto Geográfico de Venezuela Simón Bolívar (IGVSB).

(1): http://www.igvsb.gob.ve/


Technological platform is supported by the Centro Nacional de Tecnologías de Información(CNTI)  under the Ministerio del Poder Popular para Ciencia, Tecnología e Innovación.","0","0","","The data is available using GIS systems. 

(1) http://sigot.geoportalsb.gob.ve/GEOPORTAL/# Accessed September 27th, 2014.

(2) www.geoportalsb.gob.ve Accessed September 27th, 2014.

(3) http://www.igvsb.gov.ve/site2009/ Accessed September 27th, 2014.

(4) http://www.cnti.gob.ve/ Accessed September 27th, 2014.

(5): http://visor.ide.igvsb.gob.ve/sigot/portal.php Accessed September 27th, 2014.

(6): http://visor.ide.igvsb.gob.ve/pna/portal.php Accessed September 27th, 2014.

(7): http://visor.ide.igvsb.gob.ve/zc/portal.php Accessed September 27th, 2014.

Maps are also sold and sent via mail

(8): http://www.igvsb.gob.ve/areas_tecnicas.html Accessed September 27th, 2014.","No.","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Venezuela","ODB.2013.D2","5","0","5","0","0","0","0","0","0","0","0","0","Instituto Nacional de Tierras (INTI) is the agency in charge of collecting such data. 
They are not making this data available on the web. Citizens may request information regarding specific portions of land through a lengthy process.","0","0","(1) http://www.inti.gob.ve/index.php Accessed June 4th, 2014.","0","No.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Venezuela","ODB.2013.D4","80","0","5","10","15","15","15","0","10","5","5","0","Instituto Nacional de Estadística. (1)

Data on population, housing, consumer level prices, workforce, human development, ICT home usage and other matters are collected by the Instituto Nacional de Estadísticas (INE). A wide variety of this data is published in their website. Some data may be downloaded as .xml or as R input file. Most data is just published as .pdf files or graphic files (such as .png)","0","0","","(1) http://www.ine.gov.ve/  Accessed September 27th, 2014.","No.","Population by age: http://www.ine.gob.ve/documentos/Demografia/CensodePoblacionyVivienda/xls/CuadrosResumenCenso2011/NacionalEntidades/Poblacion_Grupos_Edad_Censo_2011.xlsx
Population by gender: http://www.ine.gob.ve/documentos/Demografia/CensodePoblacionyVivienda/xls/CuadrosResumenCenso2011/NacionalEntidades/Poblacion_Sexo_Censo_2011.xlsx","xls,pdf","0","","","","","","No license found","","2013","9/26/2014","yearly","","","0","0"
"Venezuela","ODB.2013.D5","15","0","5","10","0","0","0","0","0","0","0","0","Oficina Nacional de Presupuesto (ONAPRE) is supossed to publish all the budget allocations approved both by the national government and by the National Assembly.

Budget allocations are published in PDF files for each organism (1)

(1): http://www.onapre.gob.ve/index.php/publicaciones/descargas/viewcategory/7-decreto-de-distribucion-general-por-organismos","0","0","","(1): http://www.onapre.gob.ve/index.php/publicaciones/descargas/viewcategory/7-decreto-de-distribucion-general-por-organismos Accessed September 27th, 2014.","No.","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Venezuela","ODB.2013.D6","5","0","5","0","0","0","0","0","0","0","0","0","Accountable agencies should be Oficina Nacional del Tesoro and Oficina Nacional de Presupuesto (ONAPRE).

ONAPRE dores not claim to publish data on budget expenditures. (1)

The Oficina Nacional del Tesoro publishes weekly estimates of payments from national budget expenditures. (.pdf format) (2)","0","0","(1) http://www.onapre.gov.ve/ Accessed September 27th, 2014.
(2) http://www.ont.mpf.gob.ve/ Accessed June 4th, 2014.","0","Transparency Venezuela provides estimates of the budget spending (1)(2)

(1): http://transparencia.org.ve/que-hacemos/monitoreo-a-la-corrupcion/nuestro-presupuesto/informes-presupuesto-nacional/ Accessed September 27th, 2014.
(2): http://transparencia.org.ve/wp-content/uploads/2012/10/Presentaci%C3%B3n-Nuestro-Presupuesto-2014-final.pdf Accessed September 27th, 2014.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Venezuela","ODB.2013.D7","5","0","5","0","0","0","0","0","0","0","0","0","According to the Law of Public Registry and Notarizing (Ley de Registro Público y del Notariado)(1)company registration should be done before State Business offices (Oficinas de Registro Mercantil). 

Nonetheless, the  Ministerio del Poder Popular para Industrias (2) runs the Management Integrated System for Industry and Commerce (Sistema Integral de Gestión para las Industrias y el Comercio) (3) in which companies must also register. 

Additionaly, the Ministerio del Poder Popular para el Comercio (4) via their office Fair Prices Superintendency (Superintendencia de Precios Justos)(5) runs the Unique Registry for People who develops economic activities  
Registro Único de Personas que desarrollan actividades económicas - RUPDAE)(6).  

However, none of this public offices make their data publicy available via internet.","0","0","(1) http://www.rmiccs.gob.ve/ley_registro.asp Accessed September 27th, 2014.
(2) http://www.mppi.gob.ve/ Accessed September 27th, 2014.

(3) https://sigesic.mppi.gob.ve/
Accessed June 4th, 2014.

(4) http://www.mincomercio.gob.ve/
Accessed June 4th, 2014.

(5) http://www.superintendenciadepreciosjustos.gob.ve/
Accessed June 4th, 2014.

(6) http://rupdae.superintendenciadepreciosjustos.gob.ve/usuarios/login
Accessed June 4th, 2014.","0","No.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Venezuela","ODB.2013.D8","10","0","5","10","0","0","0","0","-5","0","0","0","The National Assembly publishes projects of law in legislative agenda as well as final text of approved laws. (1)
Just 9 laws appeared as approved in 2013, none from 2014 is published. Approved laws are published in .pdf format. 
Projects of law on legislative agenda are not longer available on the web. They used to be published until 2012. 

All enacted laws, as well as Executive government decrees must be published in the Gaceta Oficial. Official website for the Gaceta Oficial domain expired. Gaceta Oficial is printed every working day. 

Last update of the Gaceta Oficial within the National Assembly website was on March 21, 2014. (2)

The Tribunal Supremo de Justicia keeps publishing Gaceta Oficial text on .pdf format. (3) Last update was on June 6, 2014.","0","0","","(1) http://www.asambleanacional.gob.ve/tabs/actos Accessed September 27th, 2014.
(2) http://www.asambleanacional.gob.ve/ley?id=5#Contenido Accessed September 27th, 2014.
(3) http://www.asambleanacional.gob.ve/tabs/aprobatorias Accessed September 27th, 2014.","No.","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Venezuela","ODB.2013.D9","0","0","0","0","0","0","0","0","0","0","0","0","Ministerio del Poder Popular para Transporte Terrestre y Obras públicas (1)

(1): http://www.mtt.gob.ve/","Must public transportantion services are provided by private independent vehicle owners or small cooperatives. Neither local or regional governments exercises quality control of such services. There is not work schedule that such providers are expected to comply. 

Subway services operated by national government company have been running out of schedule with frequent stoppages for several years now.

The municipality of Caracas provides a .png file showing the routes","No.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Venezuela","ODB.2013.D10","80","0","5","10","15","15","15","0","10","5","5","0","The Banco Central de Venezuela (BCV) (1), the Instituto Nacional de Estadística (INE) (2) and the Centro Nacional de Comercio Exterior (CENCOEX) (3) must collect data on international trade. 

BCV publishes aggregated data on international trade. (4)
INE provides broken links to the supposedly existing data (5). It also provides a system to search for commercial exchange with different countries (6)
The recently created CENCOEX publishes in their webpage only national political news, no information on international  trade is published by this office.

(1): http://www.bcv.org.ve/ Accessed September 27th, 2014.
(2): http://www.ine.gob.ve Accessed September 27th, 2014.
(3): http://www.cencoex.gob.ve/ Accessed September 27th, 2014.
(4): http://www.bcv.org.ve/excel/2_4_9.xls?id=325 Accessed September 27th, 2014.
(5): http://www.ine.gob.ve/index.php?option=com_content&view=category&id=48&Itemid=33# Accessed September 27th, 2014.
(6): http://www.ine.gov.ve/index.php?option=com_content&id=339&Itemid=33","0","0","","(1) http://www.bcv.org.ve/blanksite/index.asp

(1) Exports: http://www.bcv.org.ve/excel/2_4_9.xls?id=325 Accessed September 27th, 2014.
(2) Imports: http://www.bcv.org.ve/excel/2_4_11.xls?id=323 Accessed September 27th, 2014.
(3): http://www.ine.gov.ve/documentos/Economia/ComercioExteriorBoletinResumen/ResumenComercioExterior.php Accessed September 27th, 2014.
(4): http://www.ine.gov.ve/index.php?option=com_content&id=339&Itemid=33 Accessed September 27th, 2014.","No.","xls","","0","","http://www.bcv.org.ve/excel/2_4_9.xls?id=325","","","","","","6/1/2014","9/27/2014","unknown, but most likely quarterly or bi-anually","","","0","0"
"Venezuela","ODB.2013.D11","10","0","5","10","0","0","0","0","-5","0","0","0","The Ministerio del Poder Popular para la Salud (MPPS) (1) must collect this data. They provide some statistics in .pdf files(2). INE has broken links to basic health indicators(3)","0","0","(1): http://www.mpps.gob.ve/ Accessed September 27th, 2014.
(2): http://www.mpps.gob.ve/index.php?option=com_phocadownload&view=section&id=1:hechos-y-estadisticas-vitales&Itemid=915 Accessed September 27th, 2014.
(3): http://www.ine.gob.ve/index.php?option=com_content&view=category&id=83&Itemid=46# Accessed September 27th, 2014.","(1): http://www.mpps.gob.ve/index.php?option=com_phocadownload&view=section&id=1:hechos-y-estadisticas-vitales&Itemid=915 Accessed September 27th, 2014.","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Venezuela","ODB.2013.D12","5","0","5","0","0","0","0","0","0","0","0","0","The Ministerio del Poder Popular para la Educación(MPPE) (1) must collect this data. They are not publishing such data. INE provides broken links to supposedly existing data (2).","0","0","(1) http://www.me.gob.ve/ Accessed Sept 27th, 2014.
(2) http://www.ine.gob.ve/index.php?option=com_content&view=category&id=64&Itemid=39# Accessed Sept 27th, 2014.","0","No.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Venezuela","ODB.2013.D13","5","0","5","0","0","0","0","0","0","0","0","0","The Ministry of Internal Affairs, Justice and Peace(Ministerio del Poder Popular para Relaciones Interiores, Justicia y Paz) (1) must collect this data.  This Ministry stop publishing such data on 2000. 
The Ministry of Health(Ministerio del Poder Popular para la Salud) published homicide stats until 2011 (2).
The Ministry for Science, Technology and Innovation provides a system for cybercrimes, spam, DoS, etc. The data hasn't been updated since 2011.(3)
INE provides broken links to crime statistics up to 2003.(4)","0","0","(1) http://www.mpprij.gob.ve/
Accessed June 5th, 2014.

(2) http://www.mpps.gob.ve/index.php?option=com_phocadownload&view=category&id=11:anuarios-de-mortalidad&Itemid=915
Accessed June 5th, 2014.

(3): http://www.vencert.gob.ve/index.php/vencert/estadisticas/1059-tercer-trimestre2011

(4): http://www.ine.gob.ve/index.php?option=com_content&view=category&id=79&Itemid=44#","0","No.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
